rated,turns,victory_status,winner,base_time,increment,white_rating,black_rating,opening_eco
TRUE,46,resign,black,7,2,1807,2108,C50
TRUE,64,resign,black,7,2,1548,1770,B10
TRUE,62,resign,black,7,2,1875,1662,B23
TRUE,59,resign,white,7,2,1689,2078,B12
TRUE,145,mate,white,10,0,1634,1841,C41
TRUE,19,resign,white,10,0,1500,1407,B23
TRUE,60,resign,black,10,15,2029,1924,B90
TRUE,50,mate,black,10,5,1931,2070,D31
TRUE,56,resign,black,10,2,1941,1940,D43
TRUE,38,resign,white,5,7,1908,1953,B51
TRUE,110,mate,black,10,10,1832,1946,A00
TRUE,95,resign,black,10,10,1950,1935,B20
TRUE,37,resign,white,10,10,1923,1961,D31
TRUE,52,resign,black,9,0,1886,1914,B50
TRUE,32,resign,black,10,3,1923,1968,D43
TRUE,96,resign,black,15,5,1867,1914,B51
TRUE,98,resign,black,5,8,1925,1909,D06
TRUE,16,resign,white,12,8,1988,1933,B23
TRUE,29,resign,white,20,0,1922,1950,D15
TRUE,81,resign,white,15,0,1913,1878,A52
TRUE,55,mate,white,15,0,1904,1846,D06
TRUE,67,resign,white,10,3,1979,1912,B90
TRUE,140,draw,draw,10,5,1908,2059,D43
TRUE,14,resign,white,10,10,1972,1917,A49
TRUE,28,resign,white,10,0,1906,1924,D35
TRUE,76,resign,black,15,15,1857,1897,D00
TRUE,45,resign,black,10,8,1910,1817,E34
TRUE,15,resign,black,8,7,1919,1953,D08
TRUE,61,resign,white,5,5,1910,1870,A85
TRUE,40,resign,black,5,5,1879,1900,B93
TRUE,67,resign,white,5,20,1876,1912,B92
TRUE,66,resign,black,5,5,1882,1902,A34
TRUE,49,resign,black,10,0,1914,1869,A41
TRUE,114,mate,black,10,10,1522,1727,C54
TRUE,107,mate,white,10,10,1708,1528,C00
TRUE,92,mate,black,10,5,1744,1770,C50
TRUE,63,mate,white,10,5,1759,1790,C25
TRUE,36,mate,black,15,20,1750,1741,C50
TRUE,55,resign,white,5,7,1686,1681,C55
TRUE,85,mate,white,30,10,1840,1732,C20
TRUE,118,resign,black,6,8,1713,1637,D00
TRUE,55,mate,white,10,15,1791,1716,D00
FALSE,135,draw,draw,15,5,1716,1763,C00
TRUE,78,mate,black,20,0,1804,1931,B20
FALSE,40,resign,black,10,3,1850,1804,C60
FALSE,114,outoftime,draw,8,0,1804,1779,C02
TRUE,68,mate,black,15,5,1701,1500,C46
TRUE,128,mate,black,5,5,1277,1619,A00
TRUE,125,draw,draw,10,8,1501,1271,B02
TRUE,110,mate,black,15,0,1279,1385,B10
TRUE,24,resign,white,30,0,1521,1284,B05
TRUE,53,mate,white,20,5,1274,1233,A00
TRUE,25,mate,white,120,0,1262,1281,D01
TRUE,85,resign,white,20,0,1220,1275,B02
TRUE,119,mate,white,20,0,1265,1229,C27
TRUE,15,resign,white,20,0,1217,1278,B02
TRUE,60,resign,black,5,9,1286,1405,D20
TRUE,36,resign,black,10,5,1292,1499,B06
TRUE,58,mate,black,12,0,1465,1274,A03
TRUE,37,mate,white,10,2,1443,1281,A00
TRUE,100,mate,black,20,0,1349,1267,B02
TRUE,110,resign,black,20,15,1962,1973,B07
TRUE,152,resign,black,20,15,1972,2010,B36
TRUE,33,draw,draw,20,15,1965,2217,C01
TRUE,85,resign,white,20,15,1953,1982,B00
TRUE,48,resign,black,20,15,1963,1990,C01
TRUE,118,resign,black,20,15,1974,1989,B13
TRUE,76,resign,black,20,15,1985,2009,C01
TRUE,127,outoftime,white,8,0,2007,1996,C44
TRUE,42,resign,black,20,15,2008,1988,C64
FALSE,98,resign,white,10,5,1500,2008,C62
TRUE,174,resign,black,20,15,2012,2284,B84
TRUE,64,resign,black,20,15,2023,2033,B01
TRUE,92,resign,black,20,15,2036,1991,C53
TRUE,95,resign,white,20,15,2023,2055,C01
TRUE,28,resign,white,20,15,2011,2019,B92
TRUE,102,draw,draw,20,15,2009,2069,B13
TRUE,49,resign,white,20,15,1998,2047,B57
TRUE,70,resign,black,20,15,2011,1975,B01
TRUE,58,resign,black,20,15,2014,2350,C50
TRUE,60,resign,black,20,15,2027,2005,B13
TRUE,66,mate,black,20,15,2037,2080,C50
TRUE,55,resign,white,20,15,2022,2127,C46
TRUE,33,resign,white,20,15,2011,1965,B27
TRUE,61,mate,white,20,15,1997,2060,B01
TRUE,124,resign,black,20,15,2011,1962,C50
TRUE,58,resign,black,20,15,2011,2000,C77
TRUE,134,resign,black,20,15,2023,2028,B40
TRUE,37,mate,white,10,0,1726,1565,B50
TRUE,36,resign,black,10,0,1612,1552,B23
TRUE,33,resign,white,10,0,1538,1669,B90
TRUE,68,mate,black,10,0,1531,1674,C42
TRUE,30,resign,black,10,0,1531,1526,C41
TRUE,31,mate,white,10,0,1591,1540,D20
TRUE,144,outoftime,black,10,0,1633,1526,B50
TRUE,42,resign,black,10,0,1663,1512,B21
TRUE,81,outoftime,white,10,0,1927,2434,B21
FALSE,64,resign,black,60,0,2619,1927,D51
TRUE,48,mate,black,10,0,1128,1670,B01
TRUE,79,mate,white,10,0,1638,1130,A21
TRUE,78,mate,black,10,0,1132,1619,C44
TRUE,44,mate,black,10,0,1137,1464,B20
TRUE,47,outoftime,white,10,0,1558,1140,D20
TRUE,46,mate,black,10,0,1143,1612,B20
TRUE,108,mate,black,10,0,1120,1389,C20
TRUE,48,mate,black,10,0,1128,1383,C25
TRUE,37,mate,white,10,0,1468,1133,B01
TRUE,47,mate,white,10,0,1347,1143,B01
TRUE,39,mate,white,10,0,1445,1150,C40
TRUE,15,resign,white,10,0,1116,1338,C20
TRUE,30,resign,black,15,5,1644,1810,B25
FALSE,52,outoftime,black,8,0,1119,985,B02
TRUE,70,mate,black,20,0,1810,1473,C20
TRUE,75,resign,white,7,5,1436,1484,B56
TRUE,104,draw,draw,14,8,1638,1417,D00
TRUE,129,resign,black,15,15,1225,1221,A20
TRUE,55,resign,white,15,15,1227,1253,B21
TRUE,75,mate,white,15,15,1239,1358,C27
TRUE,18,resign,black,15,15,1240,1228,B56
TRUE,92,resign,black,15,15,1235,1352,C50
TRUE,17,mate,white,15,15,1318,1243,B20
TRUE,82,mate,black,5,10,1338,1229,B20
TRUE,41,mate,white,15,5,1158,1243,B23
TRUE,52,resign,black,8,0,1251,1329,C41
TRUE,60,outoftime,black,8,2,1264,1200,C50
TRUE,142,outoftime,black,8,3,1278,1252,B20
TRUE,104,resign,black,11,8,1090,1246,B20
TRUE,88,resign,black,20,0,1268,1234,C20
TRUE,67,resign,white,20,0,1221,1280,C50
TRUE,46,resign,black,20,15,1141,1212,B20
TRUE,44,resign,black,8,0,1228,1060,C50
TRUE,65,outoftime,white,10,0,1274,1238,B33
TRUE,69,resign,white,4,20,1097,1254,C20
TRUE,65,mate,white,6,4,1239,1064,C41
TRUE,61,resign,white,6,4,1045,1256,A00
TRUE,65,mate,white,6,4,1251,1051,C40
TRUE,200,draw,draw,8,5,1252,1211,C57
TRUE,70,mate,black,11,8,967,1248,B20
TRUE,69,mate,white,5,5,1238,1225,C41
TRUE,59,mate,white,0,15,1227,1206,B00
TRUE,135,draw,draw,10,0,1228,1227,B33
TRUE,96,mate,black,10,0,1233,1215,B20
TRUE,46,resign,black,20,5,1049,1209,B25
TRUE,30,mate,black,20,5,1060,1202,B21
TRUE,119,resign,white,5,25,1189,1237,C57
TRUE,27,draw,draw,15,0,907,1196,D01
TRUE,73,mate,white,15,0,1193,912,B06
TRUE,34,mate,black,15,0,918,1188,C20
TRUE,9,resign,white,15,0,1184,924,C57
TRUE,14,resign,black,15,0,931,1180,D01
TRUE,44,mate,black,12,5,1191,1181,B01
TRUE,25,outoftime,white,5,8,1186,967,C50
TRUE,113,resign,white,5,5,1174,1210,C00
TRUE,55,resign,black,8,0,1304,1158,B22
TRUE,27,mate,white,30,0,1153,963,B07
TRUE,96,mate,black,8,0,1400,1135,C60
TRUE,62,mate,black,10,3,1141,1309,B07
TRUE,29,outoftime,white,10,0,1224,1149,D06
TRUE,90,mate,black,20,0,1118,1139,B20
TRUE,50,outoftime,black,10,0,1150,1138,C40
TRUE,181,draw,draw,20,0,1148,1240,C40
TRUE,125,resign,white,15,0,1583,1588,C40
TRUE,151,mate,white,15,0,1516,1606,D01
TRUE,29,resign,black,10,0,1630,1522,C50
TRUE,82,mate,black,10,0,1255,1626,B21
TRUE,51,mate,white,10,0,1607,1590,C41
TRUE,55,resign,white,10,0,1588,1630,A03
FALSE,43,mate,white,5,8,1630,1241,C40
TRUE,87,resign,white,12,5,1626,1534,B33
TRUE,73,resign,white,12,5,1483,1661,B50
TRUE,62,resign,white,10,3,1650,1421,C40
TRUE,54,mate,black,10,3,1431,1637,B20
FALSE,77,mate,white,10,0,1479,1500,B01
FALSE,37,resign,white,10,5,1500,1479,B70
TRUE,8,resign,white,15,0,1507,1651,A46
TRUE,40,resign,black,10,0,1902,1759,C42
TRUE,53,resign,white,10,0,1760,1771,A00
TRUE,49,resign,white,10,0,1764,1622,C30
FALSE,38,mate,black,20,0,1500,2051,B20
FALSE,66,mate,black,10,0,1321,2051,A46
FALSE,77,mate,white,10,0,2051,1321,C28
FALSE,72,outoftime,black,10,0,1321,2051,B20
FALSE,60,resign,black,35,1,1500,2051,B21
FALSE,58,resign,black,15,0,1268,2051,A00
TRUE,41,mate,white,10,0,1417,1407,E60
TRUE,74,mate,black,10,0,1417,1454,C41
TRUE,39,resign,white,10,0,1409,1308,B27
TRUE,56,resign,black,10,0,1316,1400,A15
TRUE,53,mate,white,10,0,1389,1392,D35
FALSE,96,resign,black,10,5,1549,1425,C46
TRUE,18,outoftime,black,10,1,1833,1380,C47
TRUE,60,resign,black,15,0,1565,1253,A09
TRUE,13,resign,black,5,8,1111,1187,A45
TRUE,80,mate,black,11,0,1264,1367,C46
FALSE,8,resign,black,10,0,1176,1264,C40
TRUE,61,mate,white,10,0,1169,1174,C48
TRUE,198,resign,black,10,0,1246,1340,C20
TRUE,18,resign,black,10,0,1347,1495,C41
TRUE,18,resign,black,10,0,1355,1470,C00
TRUE,51,mate,white,10,0,1359,1366,C46
TRUE,45,draw,draw,10,0,1370,1228,C46
TRUE,36,resign,white,10,0,1351,1374,C46
TRUE,81,resign,black,5,5,1141,1369,C30
TRUE,87,resign,white,8,0,1363,1201,C50
TRUE,68,mate,black,25,0,1283,1354,D00
TRUE,111,mate,white,10,0,1347,1186,C46
TRUE,27,mate,white,10,0,1334,1400,C00
TRUE,19,resign,black,10,0,1348,1322,C34
TRUE,27,resign,black,10,0,1329,1466,B20
TRUE,25,mate,white,10,0,1295,1821,C44
TRUE,102,resign,black,10,0,1329,1282,D07
TRUE,60,mate,black,10,0,1285,1598,C27
TRUE,62,mate,black,10,0,1099,1279,D00
TRUE,130,draw,draw,10,0,1275,1398,B10
TRUE,61,mate,white,10,0,1350,1285,D07
TRUE,63,mate,white,10,0,1383,1286,C46
TRUE,50,mate,black,10,0,1297,1313,C50
TRUE,26,mate,black,10,0,1273,1286,C50
TRUE,33,mate,white,10,0,1282,1018,C42
TRUE,17,mate,white,10,0,1231,1295,C57
TRUE,32,resign,black,10,0,1306,1298,C50
TRUE,92,outoftime,black,10,0,1195,1298,A00
TRUE,47,mate,white,10,0,1383,1307,C40
TRUE,25,resign,white,10,0,1296,1284,B23
TRUE,71,mate,white,10,0,1600,1300,C22
TRUE,57,mate,white,10,0,1282,1492,C41
TRUE,43,draw,draw,10,0,1386,1279,A00
TRUE,17,mate,white,10,0,1264,1367,C50
TRUE,68,outoftime,black,10,0,1273,1330,B00
TRUE,23,mate,white,10,0,1192,1279,C60
TRUE,16,mate,black,10,15,1265,1625,C65
FALSE,11,resign,white,8,2,1451,1365,C55
FALSE,14,resign,white,10,1,1331,1365,B00
FALSE,27,resign,white,10,5,1412,1365,A40
FALSE,16,outoftime,black,10,3,1365,1969,B09
FALSE,37,resign,white,10,3,1969,1365,B40
FALSE,23,resign,white,15,15,1085,1365,C45
FALSE,32,resign,white,15,15,1365,1215,C24
FALSE,17,resign,white,10,0,1427,1365,D30
FALSE,46,resign,black,5,5,1365,1902,C55
FALSE,55,resign,white,5,5,1902,1365,C00
FALSE,37,mate,white,10,0,1365,1817,C15
FALSE,20,resign,black,10,0,1399,1365,C01
FALSE,24,resign,white,10,0,1764,1365,B40
FALSE,40,resign,black,60,0,1365,1881,C51
FALSE,2,resign,white,30,8,1538,1365,B00
FALSE,68,resign,white,20,0,1901,1365,C00
FALSE,13,resign,white,10,5,1500,1365,C01
FALSE,30,resign,white,15,0,1320,1365,A00
FALSE,29,mate,white,15,15,1365,1132,C23
FALSE,19,resign,white,15,0,1365,1315,C40
FALSE,27,resign,black,15,0,1365,1020,C23
FALSE,99,mate,white,5,7,1856,1365,C00
FALSE,22,resign,white,5,7,1365,1856,C24
FALSE,31,mate,white,5,7,1856,1365,C02
FALSE,76,mate,black,5,7,1365,1856,A00
FALSE,21,resign,white,5,7,1856,1365,B00
FALSE,50,resign,black,5,7,1365,1856,A00
FALSE,42,resign,white,7,5,1442,1365,A02
FALSE,43,resign,white,20,0,1365,1966,C44
FALSE,32,resign,white,20,0,1966,1365,A45
FALSE,34,mate,black,20,0,1365,1966,A00
FALSE,5,resign,white,120,0,1500,1472,C50
TRUE,39,mate,white,10,0,1500,1479,C24
TRUE,33,resign,white,10,0,1469,1438,D20
TRUE,43,resign,white,10,0,1382,1484,C20
FALSE,59,mate,white,10,0,1500,1170,C21
FALSE,82,mate,black,10,0,1170,1500,C20
TRUE,22,resign,black,15,15,1229,1160,C23
FALSE,49,mate,white,10,0,1219,1229,C10
TRUE,73,mate,white,10,0,1776,1499,D02
TRUE,22,resign,black,10,0,1771,1764,B36
TRUE,68,resign,black,15,10,1770,1951,D10
TRUE,25,resign,white,10,0,1696,1785,B07
TRUE,15,resign,black,10,0,1554,1780,C23
TRUE,143,mate,white,10,0,1775,1522,B07
TRUE,79,resign,white,15,5,1761,1808,C02
FALSE,32,resign,black,5,5,2005,1761,C55
TRUE,56,resign,black,10,0,1766,2025,C10
TRUE,120,mate,black,10,0,1728,1754,D35
TRUE,97,mate,white,10,0,1735,1973,B43
TRUE,50,resign,black,10,0,1743,1864,B13
TRUE,63,resign,white,10,0,2000,1748,D53
TRUE,58,resign,black,10,0,1899,1741,C62
TRUE,85,outoftime,white,10,0,1722,1898,B50
TRUE,111,draw,draw,15,15,1737,1724,C66
TRUE,24,resign,black,15,0,1750,1722,C45
FALSE,15,resign,white,7,7,1725,1787,C45
TRUE,84,outoftime,black,15,6,1719,1733,B30
FALSE,70,resign,white,15,0,1719,1727,C00
FALSE,51,mate,white,10,2,1196,1609,A00
FALSE,92,resign,white,20,5,1658,1609,B34
FALSE,82,resign,black,10,0,1609,1657,A13
FALSE,46,resign,white,10,0,1637,1609,B22
TRUE,72,mate,black,25,5,1306,1605,A00
FALSE,61,mate,white,8,0,1605,1603,C46
FALSE,39,outoftime,white,4,7,1605,1157,B01
FALSE,39,mate,white,15,15,1605,954,C40
FALSE,25,resign,white,15,30,1853,1605,D11
TRUE,81,mate,white,25,5,1600,1362,A13
TRUE,19,draw,draw,25,5,1365,1598,A20
TRUE,35,resign,white,25,5,1591,1500,A13
TRUE,43,mate,white,20,5,1585,1500,A13
TRUE,14,mate,black,15,15,913,981,A45
TRUE,66,mate,black,15,15,924,982,A40
TRUE,121,mate,white,15,15,1121,930,B07
TRUE,47,mate,white,15,15,1181,936,B07
TRUE,83,mate,white,15,15,1035,946,B07
TRUE,40,mate,black,15,15,955,1082,A40
TRUE,90,mate,black,15,15,967,999,D06
TRUE,51,mate,white,15,15,1189,973,A00
TRUE,65,outoftime,white,15,15,964,845,D00
TRUE,83,mate,white,15,15,1251,969,B07
FALSE,94,mate,black,15,15,969,1344,D00
FALSE,50,mate,black,15,15,969,1344,A40
FALSE,15,mate,white,15,15,1344,969,B07
FALSE,76,mate,black,15,15,969,1346,D00
TRUE,62,resign,black,15,15,793,961,D00
TRUE,93,mate,white,15,15,1069,953,A00
TRUE,123,mate,white,15,15,1113,962,A00
TRUE,64,mate,black,15,15,973,1050,D00
TRUE,78,mate,black,15,15,985,1074,D00
TRUE,47,mate,white,7,2,1800,985,B50
TRUE,52,mate,black,7,2,985,1768,D00
TRUE,45,mate,white,7,2,1945,986,A04
TRUE,42,mate,black,7,2,986,1944,D00
TRUE,45,mate,white,7,2,1943,986,A04
TRUE,77,mate,white,15,15,1099,996,A00
TRUE,81,mate,white,15,15,1169,996,D10
TRUE,74,mate,black,7,2,996,1732,A40
TRUE,82,mate,black,7,2,1002,1253,A40
TRUE,42,mate,black,7,2,1002,1731,A40
TRUE,27,mate,white,7,2,1500,1005,C10
TRUE,44,resign,black,15,15,996,991,D00
TRUE,117,draw,draw,15,15,1261,966,A00
TRUE,72,mate,black,15,15,972,1229,A43
TRUE,70,mate,black,15,15,979,1164,A40
TRUE,24,draw,draw,15,15,1083,975,A00
TRUE,72,mate,black,15,15,970,1090,A45
TRUE,32,resign,black,15,15,1004,952,B54
TRUE,20,mate,black,15,15,961,1109,A40
TRUE,101,mate,white,15,15,1103,972,B54
TRUE,45,resign,white,15,15,943,1255,A41
TRUE,73,mate,white,15,15,1089,954,B07
TRUE,59,mate,white,15,15,1100,965,A00
FALSE,7,mate,white,7,2,1238,1500,C23
FALSE,7,mate,white,7,2,1500,1238,C23
FALSE,4,mate,black,7,2,1500,1238,A02
FALSE,18,mate,black,7,2,1500,1238,B20
FALSE,23,mate,white,15,5,1443,1500,C44
FALSE,12,resign,black,10,5,1500,1626,C23
TRUE,68,mate,black,15,0,1271,1510,B01
FALSE,77,mate,white,20,0,1770,1510,B01
FALSE,18,resign,white,20,0,1510,1770,C41
TRUE,43,mate,white,15,0,1343,1527,A06
TRUE,36,mate,black,15,0,1319,1521,C48
TRUE,91,mate,white,15,0,1512,1448,C00
TRUE,31,mate,white,15,0,1504,1384,B10
TRUE,13,resign,white,15,0,1494,1439,C42
TRUE,46,resign,black,15,0,1418,1485,C50
TRUE,47,mate,white,15,0,1353,1501,C64
TRUE,50,resign,white,15,0,1497,1238,C44
TRUE,83,mate,white,15,0,1416,1511,C64
TRUE,53,resign,white,15,0,1536,1522,C50
TRUE,47,resign,white,15,0,1517,1311,C41
TRUE,47,resign,white,15,0,1484,1530,D01
TRUE,24,resign,black,15,0,1542,1533,C44
TRUE,71,resign,white,15,0,1471,1556,C50
TRUE,53,mate,white,15,0,1555,1393,C41
TRUE,28,resign,black,15,0,1400,1548,C45
TRUE,44,resign,black,15,0,1562,1498,C41
TRUE,61,outoftime,white,15,0,1559,1211,C00
TRUE,78,outoftime,black,15,0,1493,1549,A00
TRUE,34,resign,black,15,0,1569,1251,B54
TRUE,67,resign,white,15,0,1450,1585,C20
TRUE,14,mate,black,15,0,1605,1342,C44
TRUE,46,mate,black,15,0,1622,1454,C41
TRUE,46,mate,black,15,0,1550,1612,C44
TRUE,97,mate,white,15,0,1609,1256,C41
TRUE,148,mate,black,15,0,1260,1606,C44
TRUE,59,resign,white,30,0,1590,1395,C45
TRUE,25,draw,draw,15,0,1525,1593,C50
TRUE,56,mate,black,15,0,1611,1401,C41
TRUE,45,resign,white,15,0,1605,1388,C47
TRUE,50,resign,black,15,0,1472,1598,C55
TRUE,127,draw,draw,15,0,1603,1445,B54
TRUE,70,resign,black,15,0,1370,1597,C50
FALSE,47,mate,white,30,0,1500,1597,C64
TRUE,74,mate,black,6,6,1370,1592,C50
FALSE,40,resign,white,30,0,1592,1456,C00
FALSE,67,resign,white,30,0,1592,1500,B01
FALSE,89,resign,white,30,0,1592,1436,C41
TRUE,37,resign,white,10,0,1801,1886,A00
TRUE,83,resign,white,10,0,2124,1891,A45
TRUE,39,draw,draw,10,0,1894,1781,C78
TRUE,43,resign,white,10,0,1892,1470,C66
TRUE,55,resign,white,10,0,1886,1706,C70
TRUE,67,resign,white,10,0,1914,1897,C66
TRUE,80,resign,black,10,0,1845,1887,A00
TRUE,47,resign,white,10,0,1755,1903,C30
TRUE,113,resign,black,10,0,1550,1517,C07
TRUE,108,mate,black,8,2,1593,1538,D00
TRUE,43,resign,white,8,0,1523,1668,B41
TRUE,13,resign,white,10,0,1556,1533,D00
TRUE,138,outoftime,black,10,0,1536,1836,C53
TRUE,47,resign,white,10,0,1525,1541,C55
TRUE,16,resign,white,10,0,1511,1536,C45
TRUE,19,resign,white,10,0,1553,1547,C24
TRUE,49,resign,white,12,0,1534,1602,C53
TRUE,33,resign,black,5,5,1545,1541,C50
TRUE,63,resign,white,10,5,1616,1554,C50
TRUE,41,mate,white,5,8,1542,1583,B32
TRUE,55,outoftime,white,10,4,1531,1538,C55
TRUE,15,resign,white,10,0,1554,1541,C45
TRUE,42,resign,white,5,8,1711,1555,D00
TRUE,24,resign,black,7,2,1561,1740,C58
TRUE,54,mate,black,5,8,1513,1552,A00
TRUE,20,resign,white,10,0,1575,1561,D32
TRUE,72,resign,black,10,0,1570,1633,D31
TRUE,51,resign,white,6,3,1635,1579,A00
TRUE,48,resign,black,10,0,1629,1567,D40
TRUE,47,resign,white,5,8,1770,1572,C55
TRUE,44,mate,black,10,0,1320,1559,A01
TRUE,31,resign,black,6,6,1567,1648,A85
TRUE,91,resign,white,5,8,1713,1573,C24
TRUE,28,mate,black,5,8,1580,1706,D45
TRUE,23,resign,white,9,0,1695,1588,C37
TRUE,37,resign,white,5,8,1662,1596,C88
TRUE,20,resign,black,7,10,1604,1705,D35
TRUE,18,resign,white,2,9,1657,1613,C57
TRUE,17,resign,white,10,8,1700,1621,C45
TRUE,33,resign,white,10,8,1691,1630,C45
TRUE,42,resign,black,10,0,1638,1719,C40
TRUE,35,resign,white,5,10,1694,1647,C54
TRUE,32,resign,white,5,8,1634,1658,C45
TRUE,61,resign,white,10,0,1648,1638,D35
TRUE,60,resign,black,10,5,1659,1636,E61
TRUE,36,resign,black,8,0,1668,1717,D06
TRUE,180,mate,black,5,8,1621,1659,C37
TRUE,68,resign,white,7,5,1756,1667,C55
TRUE,26,resign,white,10,0,1761,1675,C54
TRUE,74,mate,black,10,0,1682,1792,B84
TRUE,124,outoftime,black,10,0,1694,1636,C00
TRUE,90,resign,black,4,6,1685,1684,C45
TRUE,9,resign,white,5,8,1668,1695,C24
TRUE,64,resign,black,4,6,1595,1687,D02
FALSE,1,outoftime,white,15,30,2403,1746,B00
FALSE,5,outoftime,white,30,30,2454,1746,C00
TRUE,59,mate,white,10,0,1171,1432,A29
TRUE,113,mate,white,10,0,1403,1364,C00
TRUE,62,resign,black,10,0,1446,1359,C20
TRUE,58,mate,black,10,0,1369,1413,C23
TRUE,12,mate,black,10,0,1468,1354,C20
TRUE,84,mate,black,8,0,1331,1434,C23
TRUE,41,resign,white,5,8,1215,1432,C20
TRUE,43,mate,white,5,8,1426,1265,A00
TRUE,17,resign,white,5,8,1425,1351,D00
TRUE,37,resign,white,16,8,1713,1500,A04
TRUE,103,draw,draw,30,30,2283,2358,B23
TRUE,109,draw,draw,30,30,2214,2286,A03
TRUE,92,resign,black,45,45,2232,2272,C50
TRUE,77,resign,white,30,30,2264,2082,C06
TRUE,76,resign,black,20,20,1826,2262,C26
TRUE,22,resign,white,60,30,2255,2008,C50
TRUE,62,resign,black,30,30,2007,2249,E17
TRUE,70,resign,black,20,20,1801,2246,E38
TRUE,63,draw,draw,45,45,2239,2401,B23
TRUE,58,resign,black,20,20,1471,2239,C53
TRUE,95,resign,black,45,45,2094,2228,C60
TRUE,109,draw,draw,45,45,2229,2220,C54
TRUE,42,resign,black,7,30,2162,2214,E11
TRUE,102,resign,black,7,30,2236,2148,B06
TRUE,97,resign,white,60,30,2268,2254,C59
FALSE,56,mate,black,20,0,1144,1500,B01
FALSE,20,draw,draw,15,15,1500,1264,C77
FALSE,43,resign,white,15,0,1247,1500,B01
FALSE,62,outoftime,black,15,0,1247,1500,B01
FALSE,77,mate,white,10,0,1500,1234,B15
FALSE,31,draw,draw,10,0,1234,1500,A00
FALSE,3,resign,white,30,0,1500,1193,D00
TRUE,89,resign,white,25,10,1859,1734,A53
TRUE,63,resign,white,1,15,1699,1752,C64
TRUE,69,resign,white,15,10,1655,1516,B10
TRUE,52,mate,black,15,5,1671,1503,A40
TRUE,63,mate,white,15,5,1485,1688,B20
TRUE,99,resign,white,15,5,1683,1491,C30
TRUE,42,resign,black,15,5,1648,1672,B20
TRUE,64,mate,black,8,15,1551,1665,B20
TRUE,54,mate,black,40,8,1484,1659,A45
TRUE,50,mate,black,5,8,1545,1651,B20
TRUE,44,mate,black,10,2,1665,1563,C50
TRUE,43,resign,white,10,2,1656,1571,D12
TRUE,82,draw,draw,10,2,1569,1659,B25
TRUE,16,mate,black,10,2,1674,1554,C30
TRUE,134,mate,black,8,8,1529,1667,A45
TRUE,27,resign,white,5,5,1659,1547,D30
TRUE,117,resign,white,5,8,1598,1673,A02
TRUE,43,resign,white,15,5,1666,1526,C33
TRUE,68,mate,black,3,10,1679,1622,C30
TRUE,63,resign,white,5,15,1569,1694,B20
TRUE,58,mate,black,150,0,1606,1686,B30
TRUE,52,outoftime,black,12,3,1469,1680,B20
TRUE,36,mate,black,30,5,1460,1675,A09
TRUE,78,resign,black,15,3,1449,1670,A02
TRUE,54,resign,black,15,15,1687,1513,C34
TRUE,54,mate,black,30,30,1541,1680,B21
TRUE,59,mate,white,5,5,1674,1488,B01
TRUE,63,resign,white,25,8,1491,1691,B30
TRUE,54,mate,black,10,3,1466,1686,B21
TRUE,32,resign,black,20,10,1703,1488,C30
TRUE,52,mate,black,20,10,1493,1698,B25
TRUE,45,resign,black,10,5,1546,1691,B30
TRUE,31,resign,white,10,5,1684,1553,C36
TRUE,68,resign,black,45,0,1531,1677,B32
TRUE,50,mate,black,5,5,1508,1670,A00
TRUE,83,resign,white,10,10,1665,1475,B01
TRUE,61,mate,white,15,7,1519,1681,A00
TRUE,78,resign,black,5,30,1481,1675,A00
TRUE,77,mate,white,5,30,1669,1487,B00
TRUE,84,outoftime,black,20,0,1468,1664,A45
TRUE,40,resign,black,5,5,1465,1658,B54
TRUE,51,mate,white,10,0,1634,1462,D20
TRUE,106,mate,black,10,0,1466,1741,C02
TRUE,42,resign,black,10,0,1456,1442,C22
TRUE,25,resign,white,10,0,1453,1258,C68
TRUE,94,resign,white,10,0,1470,1464,C50
TRUE,40,mate,black,10,0,1449,1453,C21
TRUE,53,mate,white,10,0,1441,1459,C41
TRUE,77,resign,white,10,0,1334,1456,C52
TRUE,138,mate,black,10,0,1444,1445,D00
TRUE,78,mate,black,10,0,1458,1404,B03
TRUE,72,resign,black,10,0,1465,1446,C20
TRUE,108,resign,white,10,0,1432,1521,B52
TRUE,27,mate,white,10,0,1435,1456,C65
TRUE,71,mate,white,10,0,1445,1446,B00
TRUE,94,resign,black,10,0,1614,1428,D07
TRUE,45,mate,white,10,0,1473,1448,C20
TRUE,58,mate,black,10,0,1463,1436,A00
TRUE,76,outoftime,black,10,0,1448,1439,C00
TRUE,127,outoftime,white,10,0,1434,1515,B51
TRUE,86,mate,black,10,0,1442,1563,B27
TRUE,43,resign,black,10,0,1426,1430,C44
TRUE,40,resign,black,10,0,1414,1419,C44
TRUE,20,mate,black,10,0,1512,1404,C45
TRUE,88,mate,black,20,0,1403,1419,C50
TRUE,73,draw,draw,10,0,1406,1326,C41
TRUE,148,draw,draw,10,0,1412,1564,B40
TRUE,46,mate,black,10,0,1146,1408,D00
TRUE,49,mate,white,10,0,1405,1127,C40
TRUE,52,mate,black,10,0,1413,1528,C50
TRUE,64,mate,black,10,0,1424,1443,C41
TRUE,124,mate,black,10,0,1264,1420,D00
TRUE,65,mate,white,5,8,1190,1470,B20
TRUE,41,resign,white,8,1,1667,1192,C41
TRUE,30,mate,black,8,1,1069,1182,C40
TRUE,55,resign,white,8,1,1167,1176,C21
